id,name,lat_a,lng_a,lat_b,lng_b
f5daa62e-5ca3-4acb-975f-cc9151f4002d,woro woro : CHU Angre → Carrefour Angre,5.3999,-3.9564,5.4141,-3.9954
1fb5d0cb-85f6-47ac-85ac-f40132d92b40,woro woro : Carrefour Angre → CHU Angre,5.4141,-3.9954,5.4086,-3.987
a9306a39-765c-40b9-b364-90deca538347,woro woro : Carrefour Angré → St Jean,5.4141,-3.9954,5.3365,-4.004
d7162de8-51a8-4d63-bc5a-c14deb284851,woro woro : Deux plateaux Mobile → Carrefour Angré,5.369,-3.998,5.4141,-3.9954
0f4a9e0e-6a8b-448f-a0ac-6d9e9fb424a6,woro woro : En bas → Shell Petro Ivoire,5.4044,-3.9905,5.4055,-3.9967
cfd61b04-2070-40fd-b165-68ee8642f409,woro woro : Palmeraie Station → Carrefour Angré,5.3663,-3.9605,5.4141,-3.9954
66957f14-958c-4d98-86e4-ec2bd8c758b8,woro woro : Carrefour Angré → Palmeraie Station,5.4141,-3.9954,5.3628,-3.9597
a570735d-e700-4221-9bea-92ef6ecba525,woro-woro : Hibiscus - Mairie de Marcory,5.2995,-3.9797,5.2908,-3.9902
b8d3ca14-a59e-4002-b02e-ad48a4656483,woro woro : Nouvelle gare → Sodepalme,5.3163,-3.8008,5.3531,-3.8767
46793f3e-c787-42bf-8c72-268b5e935954,woro woro : Delacelle → Nouvelle gare,5.3699,-3.8897,5.3534,-3.877
c790e1a6-f24d-422c-98c3-5fe6afc13035,woro woro : Nouvelle gare → Delacelle,5.3699,-3.8897,5.3534,-3.877
63955e5d-347a-4acf-b8b1-bfd66ee1074c,woro-woro : Eloka → Nouvelle gare,5.3139,-3.8071,5.3531,-3.8767
fd07cd85-c183-42eb-badd-db8f4b0bd6e8,woro-woro : Nouvelle gare → Eloka,5.3139,-3.8071,5.3534,-3.877
21f8c3f8-8dab-4f6a-afb3-a441284649c1,woro woro banalisé : Plateau St Paul → Abobo St Joseph,5.3209,-4.0196,5.3219,-4.016
435bae59-9a95-4738-8c98-35eac61cbede,woro woro : M'batto Bouaké → Nouvelle gare,5.3509,-3.794,5.3531,-3.8767
141a1317-6b45-48ce-b192-96947f69e5bc,woro woro : Nouvelle gare → M'batto Bouaké,5.3509,-3.794,5.3534,-3.877
e5287557-0c04-4d6f-a859-6e61bd36feab,woro woro banalisé : Treichville Gare Bassam → Abobo St Joseph,5.2988,-4.005,5.4171,-4.0167
74d3381f-0a3d-48ac-ba23-7d3211db5a56,woro woro : Abobo Gendarmerie → Ndotre,5.4267,-4.0208,5.4434,-4.069
32fc93eb-7355-447f-9690-1e9dbec19df7,woro woro : Saint Michel → Adjamé Liberté,5.3466,-4.0227,5.3455,-4.0191
c1b3dacf-f0c1-41ad-88c2-0da36f994c89,woro woro : Adjamé Liberté → Saint Michel,5.3466,-4.0227,5.3455,-4.0191
54b2be02-04d4-4690-a77f-74b959b5149b,woro woro : Grand Carrefour → Ancienne Gendarmerie,5.5126,-4.0596,5.4619,-4.0539
58ff4d6d-624d-45b5-afc9-f8a6e048cdce,woro woro : Ancienne Gendarmerie → Grand Carrefour,5.4619,-4.0538,5.5126,-4.0596
ac01e269-e109-4698-a4c2-2c46ea655c8e,woro woro : Williamsville Macaci → Saint Michel,5.3628,-4.0171,5.3766,-4.0255
54cd4310-e8ed-4a34-bab3-38e943aaf8c1,woro woro : Mairie d'Anyama → Gare d'Anyama,5.4809,-4.0529,5.5072,-4.0538
69e3b5c0-bbb3-4a73-a78c-affa0940866b,woro woro : Gare d'Anyama → Mairie d'Anyama,5.4807,-4.053,5.5067,-4.0536
d6dc7270-fc19-403f-956f-67127924ec41,woro woro : Gendarmerie → Agripac,5.4265,-4.0206,5.4444,-4.0486
69de677b-31c0-48d3-aebc-06705afdf975,woro woro : Saint Michel → Williamsville Macaci,5.3465,-4.0227,5.3766,-4.0255
2e0ca437-bdbf-4a0f-a5a6-21ff082f6fc9,woro woro banalisé : Mairie d'Adjamé → Plateau Super U,5.3418,-4.0262,5.3219,-4.016
b6b5d897-1c84-48c7-866c-bdf1fa3f38fb,woro woro : 4 Croix → Centre Culturel,5.4798,-3.983,5.4209,-4.0144
89580fe7-c154-4818-8f2e-d7e50788671f,woro woro : Williamsville Macaci → Adjamé Liberté,5.3628,-4.0171,5.3766,-4.0255
72f80c98-4c6e-4ae5-805d-924a32984eb5,woro woro : Agripac → N'dotré,5.444,-4.0493,5.4434,-4.069
01f0a562-74a3-4c6e-aca0-b623abab31ba,woro woro : N'dotré → La Pompe,5.4433,-4.0694,5.4434,-4.0692
452e9c04-464b-4a63-9071-aecc4b47081f,woro woro : La Pompe → N'dotré,5.4376,-4.0339,5.4434,-4.069
6c6cc6df-7a4a-4529-9138-fb27f9c423cc,woro woro banalisé : Plateau Longchamp → Riviera 2,5.3307,-4.0228,5.3318,-4.0228
4c8fee20-52b5-4ae8-9bdb-aadfa3313529,woro woro : Hopital → Gare Routière,5.4998,-4.0464,5.4808,-4.0531
eb53dc52-2ed9-4bf3-89a8-4b7b77caa7ab,woro woro : Gare Routière → Hopital,5.4807,-4.053,5.4998,-4.0464
45cea255-ed20-4f0c-8ed4-23866892b7a7,woro woro banalisé : Yopougon 2è Pont → 2 Plateaux Mobil,5.3558,-4.074,5.369,-4
9e13ad5b-858f-4184-be69-4f7e2db66651,woro woro : Séminaire → Gare Routière,5.4979,-4.0661,5.4809,-4.0529
a14c95f5-9db5-4567-a040-842f4133415c,woro woro : Gare Routière → Séminaire,5.4809,-4.0529,5.4979,-4.0661
ff6dea2f-2e81-4f0d-a09e-57bc7dc172d3,woro woro : Adjamé Mairie Dallas → Adjamé Liberté,5.3392,-4.0257,5.3414,-4.0257
e48c15b2-e72e-47f8-a8fc-b540ec7b69eb,woro woro : Adjamé Liberté → Adjamé Mairie Dallas,5.3415,-4.0262,5.3414,-4.0252
6a285185-e7e1-4fe1-8e56-03f58beba368,woro woro : Grand Carrefour → Gare Routière,5.4809,-4.0529,5.5126,-4.0596
747ada45-5c4d-4694-94f4-35c00da76ee7,woro woro : Gare Routière → Grand Carrefour,5.4807,-4.053,5.5126,-4.0596
5f54afeb-e8d8-4ff1-bb2a-4df834a8f879,woro woro banalisé : Mosquée du Plateau → 2 Plateaux Mobil,5.3198,-4.0156,5.3677,-3.9996
f5c073ce-b5f8-492b-9074-38f5fdfd39b3,woro woro banalisé : 2 Plateaux Mobil → Plateau Sorbonne,5.3677,-3.9996,5.3242,-4.0217
907b2ff0-8039-48b6-b258-e82933cf41f1,woro woro banalisé : Cocody Pâtisserie → Yopougon Lavage,5.3367,-4,5.3431,-4.0733
fff95607-be9f-48b0-9d1b-9fe3033bba0a,woro woro banalisé : Yopougon Lavage → Cocody Pâtisserie,5.3435,-4.0723,5.3367,-4
c4f8055f-ff25-4b67-9dcd-98f4a3ca0dd9,woro woro banalisé : Riviera 2 → Plateau Longchamp,5.3537,-3.9784,5.3244,-4.022
c4cc5991-1a4e-494a-b1cd-493ce3f8cf43,woro woro banalisé : Adjamé Renault → Inades,5.3565,-4.0205,5.3396,-4.001
a8e76692-34ca-48f3-9a82-19a2a051e475,woro woro banalisé : Carrefour Angré → Plateau St Paul,5.4141,-3.9954,5.3242,-4.0217
058f9ae4-a961-4677-aa78-4070ec434049,woro woro banalisé : Plateau Gare Sud → Mairie d'Adjamé,5.3418,-4.0262,5.3318,-4.0228
a0320776-91d4-46e6-b8be-304e50038e97,woro woro banalisé : 9 kilo → Plateau Mosquée,5.3242,-4.0196,5.32,-4.0155
8a340a8d-331a-4869-98a4-6768a7dbf624,woro woro banalisé : Cocody Patisserie → Plateau Longchamp,5.3367,-4.0003,5.3244,-4.022
2cce0300-68c7-4b22-868d-d7e5af74e6da,woro woro banalisé : Riviera 2 → Plateau Pyramide/Mosquée,5.3242,-4.0196,5.32,-4.0155
2695f9df-dd5c-401b-bd17-20d227cfe6cd,woro woro banalisé : Riviera 2 → Plateau Telecel/Mosquée,5.3187,-4.0197,5.3198,-4.0156
3833068d-e315-4de9-b96f-01f6234c1886,woro woro banalisé : Cocody La vie → Plateau Telecel/Mosquée,5.3187,-4.0197,5.3198,-4.0156
86539a0b-fb48-4e1c-81ac-d50af58a7e7d,woro woro banalisé : Plateau St Paul → 9 kilo,5.3307,-4.0228,5.3318,-4.0228
8e986fdc-0dc4-4462-84c9-5f3a983db07d,woro woro banalisé : Mairie d'Adjamé → Plateau Gare Sud,5.3418,-4.0262,5.3242,-4.0196
5975d80a-7277-4fc9-be6e-7dd5d671679b,woro woro banalisé : Plateau Longchamp → Cocody La vie,5.3307,-4.0228,5.3318,-4.0228
6fd517f2-103e-4732-8895-30fea16be784,woro woro banalisé : Cocody La vie → Koumassi Bacongo,5.3484,-4.0039,5.2888,-3.971
43fff325-0650-4364-a583-7fd80fad2b6c,woro woro : Gare Attécoubé → Gare Nord en Haut,5.3453,-4.0372,5.349,-4.0345
5857c8aa-3c1e-47d0-9799-bb281ab3baff,woro woro banalisé : 9kilo → Plateau Telecel/Mosquée,5.3187,-4.0197,5.3198,-4.0156
a430ac5e-369e-4b52-b72c-2528ab8e51cd,woro woro : Gare Nord en Haut → Gare Attécoubé,5.3453,-4.0372,5.349,-4.0345
a26172a4-4aa3-4e4a-bd8a-84f093f10a03,woro woro banalisé : 2 Plateaux Mobil → Yopougon 1er pont,5.369,-4,5.3435,-4.0723
b574565d-a567-4566-b000-78bdc228a0a7,woro woro banalisé : Plateau par Longchamp → Palmeraie,5.3307,-4.0228,5.3318,-4.0228
f397e1a8-7085-4663-b48a-5ec5f9272ac4,woro woro banalisé : Palmeraie → Plateau par Pyramide/Mosquée,5.3242,-4.0196,5.32,-4.0155
53902a83-8076-4c66-8721-33d23344a918,woro woro banalisé : Palmeraie → Plateau par Longchamp,5.3623,-3.9593,5.3244,-4.022
6db56ff8-66de-4218-bbc0-d85e280a7824,woro woro banalisé : Palmeraie → Plateau Telecel/Mosquée,5.3187,-4.0197,5.3198,-4.0156
e55f2edd-496d-4848-a22a-f00e4dd078fc,woro woro : Treichville Gare de Bassam → Bolloré,5.2983,-4.0039,5.309,-4.0169
4c0fc8fd-fea8-4b65-8fd4-a299abef08da,woro woro banalisé : Abobo St Joseph → Plateau St Paul,5.4166,-4.0168,5.3242,-4.0217
a205d026-25ea-4a0e-a2f5-a9e48cd79d7d,woro woro banalisé : Cocody Pâtisserie → Abobo St Joseph,5.3367,-4.0003,5.4174,-4.0168
1de6a413-7cef-431f-bb6d-138b0dc9ba40,woro woro : Marché de Belleville → Marché de Treichville,5.3058,-3.9981,5.3096,-4.0132
1b3c707b-0bcd-46d6-be51-e482ee321cc0,woro woro : Marché de Treichville → Marché de Belleville,5.3096,-4.0132,5.3058,-3.9981
f479eadd-17e6-4b47-8b07-7dc0cbb95432,woro woro banalisé : Cocody 2 Plateaux → Mairie d'Adjamé,5.3686,-4.0014,5.3418,-4.0262
2854cdd1-43ab-4d27-9953-87249da65224,woro woro : Gare Marcory → Marché de Belleville,5.3037,-3.9872,5.3058,-3.9981
91386bc3-b79f-4057-812a-235d885f79be,woro woro banalisé : Plateau Super U → Yopougon Lavage,5.3209,-4.0196,5.3437,-4.0733
0d0322d0-0974-41b0-be44-ef909de97c4c,woro woro banalisé : Blockhauss → Mairie d'Adjamé,5.3251,-4.0015,5.3404,-4.0263
797db8b0-9d5f-48fd-88fe-f8a498bd0659,woro woro banalisé : Mairie d'Adjamé → Blockhauss,5.3404,-4.0263,5.3405,-4.0156
e28a79e8-2688-4d5d-b277-41d3aa975109,woro woro : Adjamé Mosquée → Mairie d'Adjamé,5.3541,-4.0265,5.3424,-4.026
9b7000f4-a1cc-47fc-a2bd-78a814df0872,woro woro : Mairie d'Adjamé → Adjamé Mosquée,5.3424,-4.026,5.3541,-4.0265
65f9d867-b936-4348-9012-eaa6644e7a50,woro woro banalisé : Plateau Mosquée → Mairie d'Adjamé,5.3418,-4.0262,5.3318,-4.0228
9f962db2-f5f8-411c-8171-ef14b2f3180c,woro woro banalisé : Mairie d'Adjamé → Marcory Marché,5.3415,-4.0262,5.3414,-4.0252
04a95cd5-fcf9-4d3d-addd-ec25cf3c6454,woro woro banalisé : Mairie d'Adjamé → Cocody Pâtisserie,5.3404,-4.0263,5.3405,-4.0156
38cf2dd3-ea96-4d4f-949e-a7d05cc21a68,woro woro : Boribana → Gare Nord en Haut,5.3413,-4.0315,5.3591,-4.029
0e62c3b4-f0fd-4519-9423-33a7c4b21888,woro woro : Carrefour Garage → Gare Mosquée,5.3534,-4.0331,5.354,-4.0282
9d862404-faae-4c62-80b1-6e9071ba1880,woro woro : Gare Mosquée → Carrefour Garage,5.354,-4.0282,5.3536,-4.0329
a978425b-5a75-4631-965c-674fecd49432,woro woro : Gare Attécoubé → Gare Mosquée,5.3453,-4.0372,5.349,-4.0345
49969e9d-cf52-46ba-a7cc-908676fd7e56,woro woro : Gare Mosquée → Gare Attécoubé,5.3453,-4.0372,5.349,-4.0345
f95cad12-b02a-4537-8880-b586fd4ce099,woro woro : Station Total → Marché de Treichville,5.3016,-4.0102,5.3096,-4.0132
4895e499-e17f-4b16-b089-ce65e3ec8e7f,woro woro banalisé : Djeni Kobenan → Treichville Gare Bassam,5.362,-4.0173,5.2983,-4.003
9152c5f4-6190-4d42-a139-0f8fd7f8c4d4,woro woro : Marché de Belleville → Gare Marcory,5.3058,-3.9981,5.3037,-3.9872
57bd8e04-f429-4c70-90e7-3a15fd7cdb1a,woro woro banalisé : Djeni Kobenan → Plateau Super U,5.362,-4.0173,5.3231,-4.0218
725f980b-277a-4b61-afab-1697ab435d9d,woro woro banalisé : Djeni Kobenan → Marcory Marché,5.362,-4.0173,5.3015,-3.9772
b8e8e285-01e9-48b1-a324-609f08cf81c8,woro woro : Marché de Treichville → Station Total,5.3096,-4.0132,5.3016,-4.0102
87d54798-9fd2-4722-9359-f96f22870b03,woro woro : STL → Treichville Gare Bassam,5.3129,-4.0101,5.2982,-4.0031
eb2db056-0415-4f14-a82c-59ffacc7a618,woro woro : Treichville Gare Bassam → STL,5.2983,-4.0039,5.3129,-4.0101
f0b23535-18cf-42a8-a4f7-ecc7d68b21f6,woro woro banalisé : Koumassi Bacongo → Renault,5.3037,-3.9946,5.3555,-4.02
e83b4a15-4ca2-4f06-a603-6d21a41161c9,woro woro : CTAO → Carrefour Lycée,5.3033,-3.9761,5.3083,-3.9566
9565d9a9-2d21-425d-8bd7-bdf98fc78480,woro woro banalisé : Marcory Marché → Renault,5.3015,-3.9772,5.3555,-4.02
6b5b7a75-e4a8-461c-8152-7c6fe992dc19,woro woro banalisé : Plateau Super U → Renault,5.3236,-4.0167,5.3569,-4.0204
b04a3c10-3ef0-4e64-bc7e-6a0aee786f82,woro woro banalisé : Renault → Plateau Super U,5.3219,-4.016,5.3569,-4.0204
5aaf60fa-166b-48cb-b3cf-aa94bee80894,woro woro : Anoumabo Sans fil → Gelti,5.2881,-3.9654,5.2881,-3.9655
e644ffec-c543-44b7-ad7e-134f984e852c,woro woro banalisé : Cocody Pâtisserie → Renault,5.3528,-4.0215,5.3525,-4.017
20a9a38e-8db9-460e-8a96-2af8f955f27d,woro woro banalisé : CHU de Cocody → Renault,5.3528,-4.0215,5.3525,-4.017
dcf6bc55-07f7-44ea-b7b7-f38c5e9f1f88,woro woro banalisé : Renault → 2 Plateaux Mobile,5.3569,-4.0204,5.3684,-3.9999
7640578b-1886-478e-bbd1-4278fabc66b9,woro woro : Bolloré → Treichville Gare de Bassam,5.309,-4.0169,5.2982,-4.0031
bcf3f0a8-615b-488e-8d0c-ef92bf94abb0,woro woro : Mairie de Treichville → Treichville Gare Bassam,5.2982,-4.0031,5.3104,-4.013
07641030-858b-4cd8-9660-7c71d57b49fb,woro woro : Treichville Gare Bassam → Mairie de Treichville,5.2983,-4.0039,5.3104,-4.013
2bce9b63-edb1-4d83-90ef-aea7b6f85314,woro woro : Marché de Port-Bouët → Port de Pêche,5.2567,-3.9652,5.2871,-4.0084
35c90443-3ffb-4531-8f82-05ac5044e26d,woro woro banalisé : Anono → CHU de Treichville,5.3003,-3.9967,5.2952,-4.0029
08b07e42-055c-46b0-96f9-54e4db30dbf1,woro woro banalisé : Treichville Gare Bassam → Plateau Longchamp,5.2986,-4.0045,5.3244,-4.022
a9105d5d-fff8-45d0-91ce-3a1186ec5b33,woro woro : Gelti → Anoumabo Sans fil,5.2881,-3.9654,5.2881,-3.9655
008c248a-9f78-4861-80d9-a6df481e0980,woro woro banalisé : Plateau Longchamp → Treichville Gare Bassam,5.3242,-4.0217,5.3244,-4.022
2898c383-3ee7-4ae8-84d4-1a262d67cd89,woro woro banalisé : Treichville Gare de Bassam → 2 Plateaux Mobil,5.2988,-4.0043,5.3677,-3.9996
aa8ffe61-b57c-4092-83fd-4f96bc592a9c,woro woro banalisé : Treichville Gare Bassam → Mairie d'Adjamé,5.2986,-4.0045,5.3418,-4.0262
14f54752-f367-4cb6-ab79-2b6ce6de0a0f,woro woro banalisé : Palmeraie → Treichville,5.3003,-3.9967,5.2988,-4.005
f579dca9-b831-4fe7-875a-64a3dc3742be,woro woro : Terminus 32 → Sicogi,5.3122,-3.9529,5.2882,-3.9655
844ab5e5-816e-433d-b1fa-3afa84294b50,woro woro banalisé : Treichville → Yopougon,5.2986,-4.0045,5.3436,-4.0723
7086136a-0687-4be2-abd9-8955721d0ae8,woro woro banalisé : Mairie d'Adjamé → Treichville Gare Bassam,5.3418,-4.0262,5.3209,-4.0196
4c49a268-4d48-46bd-b885-ea94011f60e1,woro woro banalisé : Cocody La vie → Marcory Station,5.3484,-4.0039,5.3026,-3.9881
5a0e9020-9575-4f60-bff9-ac6e134379e6,woro woro banalisé : Cocody La vie → Treichville Gare Bassam,5.3484,-4.0039,5.2994,-4.0024
7bd66951-43f5-428e-85dd-141ac757e784,woro woro : Maison Blanche → Gare Sotra Marcory,5.3083,-3.9836,5.3117,-3.9608
c18db1be-06c2-4e81-9244-31d1815bf45c,woro woro banalisé : Treichville → Carrefour Angre,5.2988,-4.0043,5.4042,-3.9907
72996d6f-9725-416c-a903-df944636bf81,woro woro banalisé : Treichville Gare Bassam → Djeni Kobenan,5.2995,-4.0027,5.3617,-4.0175
c6fa03c3-58c0-4bbe-bdae-7b396b34db1f,woro woro banalisé : Carrefour Angre → Treichville,5.3208,-4.0197,5.2983,-4.003
9b31a2a8-2a41-44a8-b2b8-a604a981a47f,woro woro : Gare Sotra Marcory → Maison Blanche,5.3085,-3.9839,5.3117,-3.9608
d879f537-e420-4c44-9a76-a004e50482e4,woro woro banalisé : Abobo St Joseph → Treichville Gare Bassam,5.4165,-4.0166,5.2994,-4.0024
1e1aaaab-e52c-4288-a25e-f5f48bae1266,woro woro banalisé : Liberté → Marcory Konankro,5.3529,-4.0143,5.3064,-3.9862
667f8687-5d9b-4791-afbd-0bac28a90ba7,woro woro banalisé : Renault → Marcory Marché,5.3555,-4.02,5.3015,-3.9772
814c401d-fcce-4815-a475-516d2d73bf4b,woro woro banalisé : Renault → Treichville Gare Bassam,5.3555,-4.02,5.2998,-4.0016
72ddd716-5294-4362-91e1-6e9ce1f4d03b,woro woro : Koumassi grand marché → Ancien Koumassi,5.2877,-3.9672,5.2755,-3.9658
ddad1348-e690-4a11-bcd6-806e54da6e2c,woro woro : Koumassi grand marché → Anoumabo sans fil,5.3069,-3.964,5.2939,-3.9597
cf1d208f-532b-4ed0-8857-571cd22ddd5f,woro woro : Anoumabo sans fil → Koumassi grand marché,5.3069,-3.964,5.2937,-3.9596
e4c6db64-fb49-409a-92ff-32ff4546d1a9,woro woro banalisé : Koumassi Bacongo → Mairie d'Adjamé,5.3382,-4.0253,5.341,-4.0252
86cc087e-6eb4-47a6-9148-5780bfcf99cc,woro woro banalisé : Marcory Konankro → Liberté,5.3064,-3.9862,5.3534,-4.0161
9c781d0c-279d-4dee-ad2a-63ddc9affe31,woro woro : Koumassi Hôpital général → Anoumabo sans fil,5.2869,-3.9688,5.2881,-3.9655
2065bbed-a087-4e4b-9014-a54cd4033358,woro woro banalisé : Liberté → Marcory Marché,5.3529,-4.0143,5.3015,-3.9772
5a6ee5dd-f0e2-44a1-a624-aa8ae32439d7,woro woro : Gelti → Marché de Port-Bouët,5.2882,-3.9655,5.2676,-3.9616
f3c8ad22-e180-4cc7-a973-0bb4bdd4e019,woro woro banalisé : CHU de Treichville → Anono,5.2951,-4.0029,5.3466,-3.9751
863e98b2-1cc4-4f8f-a39a-d3ac69c9e9e5,woro woro banalisé : Koumassi → Anono,5.2904,-3.9715,5.3466,-3.9751
92822995-1355-4785-ba03-b8ffc6ee34aa,woro woro banalisé : Anono → Koumassi,5.3466,-3.9751,5.2888,-3.971
78407f8a-7c5a-483e-bcc3-b36a0850a6a3,woro woro : Anoumabo sans fil → Sicogi,5.2881,-3.9654,5.2881,-3.9655
03ddcc70-d082-41b0-b297-30c1543b8846,woro woro : Soweto → Sicogi,5.2861,-3.9528,5.2881,-3.9654
100be805-9217-4829-be70-8feb8c5dbf78,woro woro banalisé : Riviera 2 → Marcory,5.3537,-3.9784,5.3,-3.9775
16417ee4-26af-418c-87fd-1af7ee3ab62c,woro woro : Sicogi → Soweto,5.2861,-3.9528,5.2881,-3.9654
2f7872e4-9be0-413a-b498-e72cf7285fdd,woro woro banalisé : Palmeraie → Koumassi Grand Carrefour,5.3623,-3.9593,5.2888,-3.971
4e4955f1-832b-4742-9c7b-ca51a4a99130,woro woro banalisé : Treichville → Palmeraie,5.2988,-4.005,5.3608,-3.9581
f5a1b692-948d-45a0-b4da-c99a0c670f04,woro woro : Marché de Port-Bouët → Premoto,5.2576,-3.9648,5.2698,-4.0052
910d7983-8dc5-4b66-80e8-666e1ad64702,woro woro banalisé : Marcory → Palmeraie,5.2997,-3.9772,5.3608,-3.9581
fe1a7e3a-c58d-4e66-90b9-5b8841644c41,woro woro banalisé : Port Bouet → Plateau Longchamp,5.3037,-3.9946,5.3244,-4.022
8f201957-cc56-4454-84e7-2a72e7ba2a2b,woro woro banalisé : Riviera 2 → Port Bouet,5.3537,-3.9784,5.2676,-3.9616
6831489f-c97c-4730-87bd-88f680f47909,woro woro banalisé : Port Bouet → Riviera 2,5.2661,-3.9614,5.353,-3.9789
ce1b77e0-0f90-4439-9275-0ea0d6a51cf1,woro woro banalisé : Treichville Gare Bassam → Riviera 2,5.2988,-4.005,5.3532,-3.9782
fd240bf2-9495-45f8-9d7d-8f6dcacfb290,woro woro : Abattoir → Gelti,5.2591,-3.9697,5.2661,-3.9616
074b278c-7b5f-4125-9115-edb56a0777e1,woro woro banalisé : Marcory Station → Cocody La vie,5.3026,-3.9881,5.3481,-4.0025
6fcac967-d618-40b7-adf6-5a34bf2f986d,woro woro : Gelti → Abattoir,5.2882,-3.9655,5.2595,-3.9692
9b9a8bbf-29be-4c42-96e6-7f6ba535e740,woro woro banalisé : Cocody La vie → Port Bouet,5.3484,-4.0039,5.2676,-3.9616
2597e732-3983-4b53-b72c-2b3411f45c63,woro woro banalisé : Koumassi Grand Carrefour → Carrefour Angre,5.288,-3.9714,5.4042,-3.9907
e46a945c-c1a3-4720-beff-6dd0486c322d,woro woro banalisé : Carrefour Angre → Koumassi Grand Carrefour,5.4141,-3.9954,5.29,-3.9714
b590abbd-72a4-4ab5-b3be-fcd1f0526fd5,woro woro : Marché de Port-Bouët → Gelti,5.2569,-3.9648,5.2882,-3.9655
923bcc5a-b6bf-4be4-8211-08797578b534,woro woro banalisé : Marcory Marché → Djeni Kobenan,5.3015,-3.9772,5.3534,-4.0149
c580ef6e-d998-41b0-b895-66054b292001,woro woro : Terminus 05 → Koumassi grand marché,5.313,-3.9439,5.2932,-3.9592
4b18e828-7efa-436f-9715-ad18cc2286c6,woro woro : Gelti → Soweto,5.286,-3.9514,5.2881,-3.9654
5586c10f-7eea-4a88-a571-b0989a6ea7a8,woro woro : Koumassi grand marché → Terminus 05,5.313,-3.9439,5.2936,-3.9576
a7c40651-2b33-4593-aa99-563bef72bc9a,woro woro : Ancien Koumassi → Koumassi grand marché,5.2765,-3.9665,5.2933,-3.9578
d27218fb-563a-49fb-afe3-25cafc53fdc3,woro woro : Koumassi campement → Koumassi grand marché,5.2936,-3.9576,5.3105,-3.9362
6f1e1be6-752a-4c00-a72e-986fee33426b,woro woro : Koumassi grand marché → Koumassi campement,5.2936,-3.9576,5.3105,-3.9362
37c9d8f6-d7b4-42df-b789-58dd8a658f1a,woro woro : Soweto → Koumassi grand marché,5.2938,-3.9567,5.286,-3.9514
c74eab3b-0d6c-45b7-8e73-e0e830ab1780,woro woro : Koumassi grand marché → Soweto,5.286,-3.9514,5.2938,-3.9567
8b367493-feb5-4604-b0e8-14b63cf2b738,woro woro banalisé : Abobo St Joseph → Koumassi Grand Carrefour,5.4165,-4.0166,5.2888,-3.971
8815ba83-6731-4404-bb0d-b46daca3c4a0,woro woro : Anoumabo sans fil → Koumassi Hôpital général,5.3069,-3.964,5.2869,-3.9688
899b363f-ad66-46df-8956-3cb7dd9a29dd,woro woro : Soweto → Gare communale,5.286,-3.9514,5.2965,-3.9547
73e6e5b5-2ee2-4550-b1dc-35c0a2c5c79e,woro woro : Gare communale → Soweto,5.286,-3.9514,5.2965,-3.9547
8dfaeffe-29b0-4ee1-a49e-827b4d969080,woro woro : Sicogi → Gare communale,5.2881,-3.9654,5.2969,-3.9551
2882bf02-84c6-4f04-9d42-647893a52663,woro woro : Gare communale → Sicogi,5.2965,-3.9547,5.2882,-3.9655
4c0b52ab-8030-49bf-8ad0-99a4e52d2b9e,woro woro : Sicogi → Terminus 32,5.2889,-3.9656,5.3122,-3.9529
3c14ce5b-44c8-4d55-8c94-a045bcdeed7a,woro woro banalisé : Marcory Marché → Mairie d'Adjamé,5.3014,-3.977,5.3415,-4.0262
78147953-1557-4f01-bc8d-ead35086ba18,woro woro : Soweto → Gelti,5.286,-3.9514,5.2881,-3.9654
19dc9dc9-1367-484a-8a39-d416b2ae738e,woro woro banalisé : Djeni Kobenan → Koumassi,5.362,-4.0173,5.2888,-3.971
18c539c9-f006-447b-a360-80dcdbdc0da2,woro woro : Bacongo → Soweto,5.286,-3.9514,5.2965,-3.9547
9141d972-0a01-4baf-84e0-55746ddbea20,woro woro : Soweto → Bacongo,5.286,-3.9514,5.2965,-3.9547
547c8d6f-5d4a-4d0c-9502-4bbaa4c5f360,woro woro banalisé : Marcory Marché → Liberté,5.3015,-3.9772,5.3534,-4.0149
e60bf785-e533-48cc-adf0-328b64696622,woro woro banalisé : Rivera 2 → Koumassi Bacongo,5.3537,-3.9784,5.2965,-3.955
67cc9e16-cf34-4f25-8263-55f1d60f66fd,woro woro : Vridi Canal → Marché de Port-Bouët,5.2576,-3.9648,5.2631,-4.0154
cc397800-318a-49d9-a22f-1ca0bb817d3c,woro woro banalisé : Koumassi Bacongo → 2 Plateaux Mobil,5.2965,-3.955,5.3677,-3.9996
2bca1eee-eb63-4aed-aeea-ba41be29cc0b,woro woro banalisé : 2 Plateaux Mobil → Koumassi Bacongo,5.3677,-3.9996,5.2965,-3.955
e153e25f-8620-40bf-904c-e7b2ea78a085,woro woro : Marché de Port-Bouët → Vridi Canal,5.2576,-3.9648,5.2631,-4.0154
8dda9de8-b4c6-4676-b306-37a446cb7a31,woro woro : Remblais → Soweto,5.286,-3.9514,5.296,-3.9673
6798387a-6eb8-4560-abf5-254818e4e08a,woro woro : Soweto → Remblais,5.286,-3.9514,5.3029,-3.9584
797ddc8c-ee92-4446-8861-f1d2aceba72c,woro woro banalisé : Bacongo → Carrefour Angré,5.2963,-3.9552,5.4042,-3.9907
2f608c24-9cde-49bb-87ac-a15a42c3cbd7,woro woro : Marché de Port-Bouët → Anani,5.2576,-3.9648,5.2367,-3.8737
