@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
7170470252	5.4334418	-4.0202069	Sainte Marie	bus_stop	platform		no	unofficial
7170470260	5.4220721	-4.0182079	Abobo Gare	bus_stop	platform		no	unofficial
7170486849	5.4258758	-4.0200131	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7170486856	5.4392306	-4.0420850	Nouvelle Gare	bus_stop	platform		no	unofficial
7170486858	5.4261402	-4.0202571	Rond Point Gendarmerie	bus_stop	platform		no	unofficial
7171335585	5.4178225	-4.0120778	Ciné Cool	bus_stop	platform		no	unofficial
7171335586	5.4152691	-4.0062815	Samaké	bus_stop	platform		no	unofficial
7171335587	5.4148052	-3.9955347	Carrefour Angré	bus_stop	platform		no	unofficial
7171370581	5.4269906	-4.0202639	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7171370582	5.4351053	-4.0203416	Camp Commando	bus_stop	platform		no	unofficial
7171370583	5.4383119	-4.0166669	Complexe sportif d’Abobo	bus_stop	platform		no	unofficial
7171370584	5.4411260	-4.0087237	Carrefour Bassolé	bus_stop	platform		no	unofficial
7171384785	5.4434935	-4.0088370	Houphouët-Boigny	bus_stop	platform		no	unofficial
7171384786	5.4435552	-4.0087707	Houphouët-Boigny	bus_stop	platform		no	unofficial
7171384787	5.4396993	-4.0086123	Carrefour Zouglou	bus_stop	platform		no	unofficial
7171384788	5.4383909	-4.0122722	Carrefour Commissaire	bus_stop	platform		no	unofficial
7171384789	5.4214927	-4.0176574	Abobo Gare	bus_stop	platform		no	unofficial
7171428176	5.4214097	-4.0153776	Abobo Gare Mairie	bus_stop	platform		no	unofficial
7171428177	5.4207791	-4.0147077	Centre d'action Culturelle d'abobo	bus_stop	platform		no	unofficial
7171428180	5.4214106	-4.0154231	Abobo Gare Mairie	bus_stop	platform		no	unofficial
7869930486	5.4150481	-4.0335280	Derrière Rail	bus_stop	platform			unofficial
7869930487	5.4149460	-4.0301672	Gare des Taxis	bus_stop	platform			unofficial
7869930985	5.4149947	-4.0315439	1er Carrefour	bus_stop	platform			unofficial
7869930986	5.4148759	-4.0290166	Petit Carrefour	bus_stop	platform			unofficial
7869930987	5.4209025	-4.0190016	Abobo Gare Mairie	bus_stop	platform			unofficial
7884491886	5.4147571	-4.0287128	Petit Carrefour	bus_stop	platform			unofficial
7884491887	5.4149794	-4.0332518	Terminus 51-52	bus_stop	platform			unofficial
7884492185	5.4257984	-4.0210823	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7884492285	5.4145286	-4.0242070	Carrefour 21ème	bus_stop	platform			unofficial
7884492286	5.4151109	-4.0332719	Terminus 51-52	bus_stop	platform			unofficial
7884492385	5.4257829	-4.0211243	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7884632289	5.4239373	-4.0152481	Abobo Marché	bus_stop	platform		no	unofficial
7884635486	5.4235888	-3.9979184	Terminus 1 Mosquée Ado Kennedy	bus_stop	platform		no	unofficial
7884635587	5.4235007	-4.0143898	Carrefour 14ème	bus_stop	platform		no	unofficial
7884635588	5.4225454	-4.0028007	Carrefour Express	bus_stop	platform		no	unofficial
7884640186	5.4236516	-3.9977042	Terminus 1 Mosquée Ado Kennedy	bus_stop	platform		no	unofficial
7884719686	5.4236900	-4.0155796	Pharmacie Santé	bus_stop	platform		no	unofficial
7884794185	5.4354484	-4.0067402	Plaque 1	bus_stop	platform		no	unofficial
